"Province","Country","WeekNum","Date","Beta","TransmissionInterval","R0"
"Shandong","China",8,2020-03-14,0.002305134,433.814259821772,0.0398946772517852
"Shandong","China",9,2020-03-21,0.002183173,458.04890404929,0.0377839128743976
"Shandong","China",10,2020-03-28,0.002148273,465.490186768628,0.0371799027664874
"Shandong","China",11,2020-04-04,0.002140479,467.185148744744,0.0370450129446808
"Shandong","China",12,2020-04-11,0.002139295,467.443713933796,0.0370245215988996
"Shandong","China",13,2020-04-18,0.002139267,467.449832115393,0.0370240370062628
"Shanghai","China",1,2020-01-22,0.4118039,2.42834028526685,7.69145815441866
"Shanghai","China",2,2020-01-29,0.4427001,2.25886553899581,8.26852124058795
"Shanghai","China",3,2020-02-05,0.01875734,53.3124632810409,0.350339799351593
"Shanghai","China",4,2020-02-12,0.003923708,254.860963150163,0.0732849686274407
"Shanghai","China",5,2020-02-19,0.005420863,184.472472372019,0.101248047736645
"Shanghai","China",6,2020-02-26,0.007889898,126.744350814168,0.147363393862058
"Shanghai","China",7,2020-03-04,0.01870952,53.4487255685875,0.349446642368513
"Shanghai","China",8,2020-03-11,0.04664893,21.4367189129526,0.871284349282281
"Shanghai","China",9,2020-03-18,0.130669,7.65292456512256,2.44056733212029
"Shanghai","China",10,2020-03-25,0.1749521,5.71585022414707,3.26766394436204
"Shanghai","China",11,2020-04-01,0.04152155,24.0838793349478,0.775517823730184
"Shanghai","China",12,2020-04-08,0.04166231,24.0025097024145,0.778146865489662
"Shanghai","China",13,2020-04-15,0.02341458,42.7084320965826,0.437325295543068
"Shanxi","China",1,2020-01-26,0.4742384,2.10864409124187,8.02587160897573
"Shanxi","China",2,2020-02-02,0.2000255,4.99936258127089,3.38517290358852
"Shanxi","China",3,2020-02-09,0.0251617,39.7429426469595,0.425829232014034
"Shanxi","China",4,2020-02-16,0.006418175,155.807530957009,0.108619311540225
"Shanxi","China",5,2020-02-23,0.003582692,279.119723381189,0.060632428766849
"Shanxi","China",6,2020-03-01,0.002939575,340.185230858202,0.049748505255911
"Shanxi","China",7,2020-03-08,0.002829674,353.397599864861,0.0478885729608922
"Shanxi","China",8,2020-03-15,0.002902082,344.580201386453,0.0491139847189082
"Shanxi","China",9,2020-03-22,0.003028074,330.242920087158,0.0512462363791662
"Shanxi","China",10,2020-03-29,0.00313974,318.497710001465,0.0531360390165905
"Shanxi","China",11,2020-04-05,0.003201993,312.305492235617,0.0541895905326077
"Shanxi","China",12,2020-04-12,0.003210244,311.502801656198,0.0543292280369634
"Sichuan","China",1,2020-01-18,0.2255536,4.43353597548432,4.59082098770583
"Sichuan","China",2,2020-01-25,0.2327555,4.29635389926339,4.73740536353206
"Sichuan","China",3,2020-02-01,0.2526507,3.95803375965315,5.14234370951548
"Sichuan","China",4,2020-02-08,0.04233781,23.6195495232276,0.861725579735823
"Sichuan","China",5,2020-02-15,0.005415968,184.639200231611,0.110234283838268
"Sichuan","China",6,2020-02-22,0.002755906,362.857078579603,0.0560925257009617
"Sichuan","China",7,2020-02-29,0.001184148,844.489033465411,0.0241016392154676
"Sichuan","China",8,2020-03-07,0.001506562,663.76292512356,0.0306639151353828
"Sichuan","China",9,2020-03-14,0.0006209041,1610.55467341897,0.0126376150663638
"Sichuan","China",10,2020-03-21,0.0004816186,2076.33176957867,0.0098026578912928
"Sichuan","China",11,2020-03-28,0.0004027447,2482.9625318471,0.00819729244599638
"Sichuan","China",12,2020-04-04,0.0003111487,3213.89740660977,0.0063329868477266
"Sichuan","China",13,2020-04-11,0.0002068658,4834.05183457101,0.00421045754214766
"","Sierra_Leone",1,2020-04-03,1.168109e-05,85608.4492115034,0.0215877171437606
"","Sierra_Leone",2,2020-04-10,3.815658e-05,26207.7995459761,0.0705168315810659
"","Sierra_Leone",3,2020-04-17,0.0001232936,8110.7210755465,0.227857790877047
"","Singapore",1,2019-11-04,0.6747083,1.4821219777495,29.9270484495522
"","Singapore",2,2019-11-11,0.6530712,1.53122661051352,28.9673232764547
"","Singapore",3,2019-11-18,0.6309878,1.58481669534657,27.987802227535
"","Singapore",4,2019-11-25,0.2317963,4.31413271048761,10.2814491840799
"","Singapore",5,2019-12-02,0.1797878,5.56211266837906,7.97458427773663
"","Singapore",6,2019-12-09,0.3030849,3.29940554610276,13.4434932646118
"","Singapore",7,2019-12-16,0.2942616,3.3983367180767,13.0521310617385
"","Singapore",8,2019-12-23,0.1702093,5.87511963212351,7.54972477389765
"","Singapore",9,2019-12-30,0.2372905,4.2142437223572,10.5251473712691
"","Singapore",10,2020-01-06,0.1840938,5.43201346270217,8.16557921676994
"","Singapore",11,2020-01-13,0.1076682,9.28779342461377,4.77568074659239
"","Singapore",12,2020-01-20,0.1048944,9.53339739776385,4.65264736018026
"","Singapore",13,2020-01-27,0.2229545,4.4852200785362,9.88926640378619
"Sint_Maarten","Netherlands",1,2020-03-24,0.2141958,4.66862562197765,5.02157302570008
"Sint_Maarten","Netherlands",2,2020-03-31,0.4851738,2.06111706773944,11.3743391180238
"Sint_Maarten","Netherlands",3,2020-04-07,0.08740863,11.4405179442808,2.04919432884024
"Sint_Maarten","Netherlands",4,2020-04-14,0.05367527,18.6305536981929,1.25835468286105
"","Slovakia",1,2020-03-12,0.1816312,5.50566202282427,17.2662915505718
"","Slovakia",2,2020-03-19,0.1648543,6.06596248930116,15.6714397480467
"","Slovakia",3,2020-03-26,0.08382221,11.9300123439838,7.96833757786796
"","Slovakia",4,2020-04-02,0.1057898,9.45270716080378,10.0566286512266
"","Slovakia",5,2020-04-09,0.04371695,22.8744228497185,4.15583668665828
"","Slovakia",6,2020-04-16,0.04909326,20.3693949026811,4.66692143380665
"","Slovakia",7,2020-04-23,0.05953043,16.798131644606,5.65910350485436
"","Slovenia",1,2020-03-11,0.2337224,4.27858005907863,23.9800577271998
"","Slovenia",2,2020-03-18,0.1208687,8.27344051851306,12.4012007553046
"","Slovenia",3,2020-03-25,0.08928322,11.2003128919409,9.16051165686421
"","Slovenia",4,2020-04-01,0.03011622,33.2046983319952,3.08994214557547
"","Slovenia",5,2020-04-08,0.02592475,38.5731781405799,2.6598948220762
"","Slovenia",6,2020-04-15,0.01323042,75.5833903987931,1.35744898800927
"","Slovenia",7,2020-04-22,0.01542351,64.8360846525856,1.58246133086107
"","Somalia",1,2020-03-19,0.5170543,1.93403284722707,24.1854431084339
"","Somalia",2,2020-03-26,0.60864,1.64300736067298,28.469404651537
"","Somalia",3,2020-04-02,0.6337231,1.5779762486171,29.6426777256284
"","Somalia",4,2020-04-09,1.580324,0.632781632121008,73.9203526494078
"","Somalia",5,2020-04-16,5.237027,0.190948032156412,244.964249530141
"","South_Africa",1,2020-03-12,0.3802271,2.63000717202956,20.7683127194391
"","South_Africa",2,2020-03-19,0.6115052,1.63530907014364,33.4009102012012
"","South_Africa",3,2020-03-26,0.1080344,9.25631095280762,5.90092658744464
"","South_Africa",4,2020-04-02,0.04519476,22.1264589080681,2.46857446236735
"","South_Africa",5,2020-04-09,0.03635666,27.5052768873708,1.98583026910581
"","South_Africa",6,2020-04-16,0.05434725,18.4001950420674,2.96849089252591
"","South_Africa",7,2020-04-23,0.03869912,25.8403808665417,2.11377733498507
"South_Australia","Australia",1,2020-02-04,0.04170837,23.9760028982192,1.74459597493305
"South_Australia","Australia",2,2020-02-11,0.01666139,60.0190020160383,0.696919921128297
"South_Australia","Australia",3,2020-02-18,0.01930311,51.8051236303373,0.807418942761129
"South_Australia","Australia",4,2020-02-25,0.04649721,21.5066667440907,1.94490567268913
"South_Australia","Australia",5,2020-03-03,0.06709739,14.9037093693212,2.80657902772305
"South_Australia","Australia",6,2020-03-10,0.1140574,8.76751530369796,4.77084290158856
"South_Australia","Australia",7,2020-03-17,0.2135315,4.6831497928877,8.93168914108649
"South_Australia","Australia",8,2020-03-24,0.2425674,4.12256552199512,10.1462154884014
"South_Australia","Australia",9,2020-03-31,0.02550287,39.2112730841666,1.06674522047351
"South_Australia","Australia",10,2020-04-07,0.01106188,90.4005467425067,0.462701163416179
"South_Australia","Australia",11,2020-04-14,0.01096592,91.1916191254359,0.458687306491188
"","South_Sudan",1,2020-04-09,0.001139354,877.690340315653,17.8967753873432
"","South_Sudan",2,2020-04-16,0.001138755,878.152016895645,17.8873663990419
"","Spain",1,2020-02-04,0.07671733,13.0348644823797,0.159265761776465
"","Spain",2,2020-02-11,0.07661659,13.0520034890616,0.159056624768681
"","Spain",3,2020-02-18,0.07666256,13.0441769750449,0.159152058839038
"","Spain",4,2020-02-25,0.07673459,13.0319325352491,0.159301593668011
"","Spain",5,2020-03-03,0.07680729,13.019597488728,0.159452519422089
"","Spain",6,2020-03-10,0.07685644,13.011271404192,0.159554555196683
"","Spain",7,2020-03-17,0.07691743,13.0009544000625,0.159681170901515
"","Spain",8,2020-03-24,0.0769858,12.989408436361,0.159823107542592
"","Spain",9,2020-03-31,0.07708526,12.9726487268772,0.160029587260621
"","Spain",10,2020-04-07,0.07720781,12.9520575703417,0.160284001994628
"","Spain",11,2020-04-14,0.07710351,12.9695781683609,0.160067474399712
"","Spain",12,2020-04-21,0.07693698,12.9976508045936,0.159721756850514
"","Sri_Lanka",1,2020-01-27,0.008293271,120.579684421262,0.447701938394815
"","Sri_Lanka",2,2020-02-03,0.01391701,71.8545147269421,0.751292506136604
"","Sri_Lanka",3,2020-02-10,0.01190452,84.0017069146845,0.64265073210074
"","Sri_Lanka",4,2020-02-17,0.02334214,42.8409734497351,1.26009644738284
"","Sri_Lanka",5,2020-02-24,0.04660429,21.45725211134,2.51587473392755
"","Sri_Lanka",6,2020-03-02,0.08844026,11.3070676182996,4.7743376327798
"","Sri_Lanka",7,2020-03-09,0.1793797,5.57476682144078,9.68359039499376
"","Sri_Lanka",8,2020-03-16,0.2104211,4.75237511827474,11.3593218344329
"","Sri_Lanka",9,2020-03-23,0.08176788,12.2297410670302,4.41413748259699
"","Sri_Lanka",10,2020-03-30,0.03476471,28.7648020075531,1.87672970710032
"","Sri_Lanka",11,2020-04-06,0.03086285,32.4014146457634,1.66609263936852
"","Sri_Lanka",12,2020-04-13,0.1226704,8.15192581095358,6.62220924212741
"St_Martin","France",1,2020-03-11,0.1745649,5.72852847279149,5.02530719264327
"St_Martin","France",2,2020-03-18,0.244906,4.08319926829069,7.05025972186558
"St_Martin","France",3,2020-03-25,0.126527,7.90345143724264,3.64241060581809
"St_Martin","France",4,2020-04-01,0.1177957,8.48927422647856,3.39105730002107
"St_Martin","France",5,2020-04-08,0.01144091,87.405634691646,0.329356516191882
"St_Martin","France",6,2020-04-15,0.0115586,86.5156679874725,0.332744530640962
"","Sudan",1,2020-03-23,0.1033371,9.6770666101526,2.04806528307062
"","Sudan",2,2020-03-30,0.2327692,4.29610103054871,4.61331426455864
"","Sudan",3,2020-04-06,0.2233043,4.47819410553223,4.42572691115182
"","Sudan",4,2020-04-13,0.3615612,2.76578349668051,7.16587693505386
"","Suriname",1,2020-03-21,6.965924e-05,14355.5973335339,0.00255181587161801
"","Suriname",2,2020-03-28,6.895237e-05,14502.7647345552,0.00252592121521391
"","Suriname",3,2020-04-04,6.824355e-05,14653.3994787786,0.00249995512476963
"","Suriname",4,2020-04-11,6.805051e-05,14694.9670178813,0.00249288352111938
"","Sweden",1,2020-02-02,0.0002949043,3390.93054933414,0.0002949043
"","Sweden",2,2020-02-09,0.0002770815,3609.04643579597,0.0002770815
"","Sweden",3,2020-02-16,0.0002743151,3645.44277730245,0.0002743151
"","Sweden",4,2020-02-23,0.0003103713,3221.94739010985,0.0003103713
"","Sweden",5,2020-03-01,0.0002933952,3408.37205243985,0.0002933952
"","Sweden",6,2020-03-08,0.0003058978,3269.06568141386,0.0003058978
"","Sweden",7,2020-03-15,0.0002508914,3985.78827333261,0.0002508914
"","Sweden",8,2020-03-22,0.0002453877,4075.18388248474,0.0002453877
"","Sweden",9,2020-03-29,0.0002350884,4253.71902654491,0.0002350884
"","Sweden",10,2020-04-05,0.0002213661,4517.40352294231,0.0002213661
"","Sweden",11,2020-04-12,0.0002099915,4762.09751347078,0.0002099915
"","Sweden",12,2020-04-19,0.0002069319,4832.50769939289,0.0002069319
"","Switzerland",1,2020-02-28,0.08166464,12.245201840111,0.188949817076613
"","Switzerland",2,2020-03-06,0.08212978,12.1758514390274,0.19002602481983
"","Switzerland",3,2020-03-13,0.08454204,11.8284347053844,0.195607339887664
"","Switzerland",4,2020-03-20,0.08688968,11.50884662022,0.20103914181028
"","Switzerland",5,2020-03-27,0.08801382,11.3618520364188,0.203640096732367
"","Switzerland",6,2020-04-03,0.08493047,11.7743372902564,0.196506061506311
"","Switzerland",7,2020-04-10,0.08179464,12.2257399751377,0.189250601800821
"","Switzerland",8,2020-04-17,0.07894502,12.6670434689864,0.182657354371605
"","Syria",1,2020-03-27,0.2253765,4.43701983126014,6.33034356789412
"","Syria",2,2020-04-03,0.06081297,16.4438605777682,1.70810618446927
"","Syria",3,2020-04-10,0.1297165,7.70911950291597,3.64345888513105
"","Syria",4,2020-04-17,0.2314159,4.32122425468604,6.49997738927274
"","Taiwan#",1,2020-01-23,2.00485e-09,498790433.199491,60882.1373324401
"","Taiwan#",2,2020-01-30,2.544719e-09,392970697.35401,77276.5701326631
"","Taiwan#",3,2020-02-06,1.900978e-09,526045014.724,57727.8118871473
"","Taiwan#",4,2020-02-13,1.2014e-09,832362244.04861,36483.4275837063
"","Taiwan#",5,2020-02-20,1.552091e-09,644292119.469799,47133.0111551709
"","Taiwan#",6,2020-02-27,1.065921e-09,938155829.559601,32369.2788525485
"","Taiwan#",7,2020-03-05,1.179389e-09,847896665.137626,35815.0101336106
"","Taiwan#",8,2020-03-12,5.041466e-10,1983550022.94967,15309.6354025901
"","Taiwan#",9,2020-03-19,3.080262e-10,3246477085.39079,9353.96334408543
"","Taiwan#",10,2020-03-26,3.735972e-10,2676679589.67573,11345.1859427963
"","Taiwan#",11,2020-04-02,2.379777e-10,4202074396.04635,7226.77058805309
"","Taiwan#",12,2020-04-09,2.225656e-10,4493057327.81706,6758.74475630443
"","Taiwan#",13,2020-04-16,2.194065e-10,4557750112.2346,6662.81101560218
"","Tanzania",1,2020-03-21,0.09336381,10.7107882593909,4.37912449226555
"","Tanzania",2,2020-03-28,0.05758148,17.3666949859573,2.70079455164586
"","Tanzania",3,2020-04-04,0.06391602,15.6455298687246,2.99790902524367
"","Tanzania",4,2020-04-11,0.219618,4.55336083563278,10.3009352632715
"Tasmania","Australia",1,2020-03-02,0.2049875,4.87834624062443,5.92850367011216
"Tasmania","Australia",2,2020-03-09,0.2323692,4.30349633256043,6.72041785484981
"Tasmania","Australia",3,2020-03-16,0.2989965,3.34452075525968,8.64736555936674
"Tasmania","Australia",4,2020-03-23,0.2578939,3.87756360270638,7.45862519738783
"Tasmania","Australia",5,2020-03-30,0.04536651,22.042691844711,1.31205815493715
"Tasmania","Australia",6,2020-04-06,0.06275284,15.9355337543289,1.81489330934794
"Tasmania","Australia",7,2020-04-13,0.1715179,5.83029526364304,4.96051954211808
"","Thailand",1,2020-01-20,0.01747151,57.2360374117635,0.350488113321249
"","Thailand",2,2020-01-27,0.02523855,39.6219275671542,0.506299213546168
"","Thailand",3,2020-02-03,0.03177249,31.4737686596172,0.637373648620998
"","Thailand",4,2020-02-10,0.03696579,27.0520391962406,0.741554106916316
"","Thailand",5,2020-02-17,0.08111689,12.3278888034292,1.62724948986019
"","Thailand",6,2020-02-24,0.0997655,10.0235051195052,2.00135087748861
"","Thailand",7,2020-03-02,0.2447774,4.08534448033193,4.91036945917558
"","Thailand",8,2020-03-09,0.3339902,2.99409982688115,6.70002736259125
"","Thailand",9,2020-03-16,0.689394,1.45054932302863,13.8296233350746
"","Thailand",10,2020-03-23,0.2458186,4.06804041679515,4.93125650463359
"","Thailand",11,2020-03-30,0.05481371,18.243610950618,1.09959321215156
"","Thailand",12,2020-04-06,0.03042913,32.863246500968,0.610425107143402
"","Thailand",13,2020-04-13,0.003103853,322.180206343535,0.0622650006780466
"Tianjin","China",1,2020-01-21,0.4692913,2.13087265841067,7.7587854208843
"Tianjin","China",2,2020-01-28,0.3701625,2.70151622598183,6.11989058471377
"Tianjin","China",3,2020-02-04,0.1734582,5.76507769595211,2.86778159597852
"Tianjin","China",4,2020-02-11,0.024373,41.0290075083084,0.402958412106112
"Tianjin","China",5,2020-02-18,0.008216966,121.69942044302,0.135850965071592
"Tianjin","China",6,2020-02-25,0.007173162,139.40853420012,0.118593770537066
"Tianjin","China",7,2020-03-03,0.01054882,94.7973327822448,0.174403469281303
"Tianjin","China",8,2020-03-10,0.02043283,48.9408466668592,0.33781564565848
"Tianjin","China",9,2020-03-17,0.045696,21.8837535014006,0.755491223878919
"Tianjin","China",10,2020-03-24,0.09966845,10.0332652910726,1.64781686083278
"Tianjin","China",11,2020-03-31,0.09612189,10.4034575266882,1.58918164210554
"Tianjin","China",12,2020-04-07,0.05585724,17.9027821639594,0.923486839331638
"Tianjin","China",13,2020-04-14,0.05409551,18.4858225756629,0.894360185929935
"Tibet","China",1,2020-02-02,4.090235e-05,24448.473009497,0.000526653781343596
"Tibet","China",2,2020-02-09,4.092731e-05,24433.5628214999,0.000526975163327328
"Tibet","China",3,2020-02-16,4.09252e-05,24434.8225543186,0.000526947995218928
"Tibet","China",4,2020-02-23,4.097405e-05,24405.6909190085,0.000527576981993982
"Tibet","China",5,2020-03-01,4.099256e-05,24394.6706426727,0.000527815314546822
"Tibet","China",6,2020-03-08,4.101112e-05,24383.6305860459,0.000528054290893701
"Tibet","China",7,2020-03-15,4.101713e-05,24380.057795365,0.000528131674937059
"Tibet","China",8,2020-03-22,4.102632e-05,24374.5966004263,0.00052825000428123
"Tibet","China",9,2020-03-29,4.102978e-05,24372.5411152582,0.000528294554828655
"Tibet","China",10,2020-04-05,4.102852e-05,24373.289604402,0.000528278331218899
"Tibet","China",11,2020-04-12,4.101549e-05,24381.0326293798,0.000528110558492615
"","Timor-Leste",1,2020-03-25,0,Inf,0
"","Timor-Leste",2,2020-04-01,0,Inf,0
"","Timor-Leste",3,2020-04-08,0,Inf,0
"","Timor-Leste",4,2020-04-15,0,Inf,0
"","Togo",1,2020-03-08,0.8891411,1.12468088585715,16.765770145147
"","Togo",2,2020-03-15,0.9936729,1.00636738709489,18.7368365278151
"","Togo",3,2020-03-22,0.1716031,5.8274005539527,3.23577228720468
"","Togo",4,2020-03-29,0.07815062,12.7958037952866,1.47361912706626
"","Togo",5,2020-04-05,0.1532233,6.52642254800673,2.88920018282915
"","Togo",6,2020-04-12,0.02599939,38.4624408495738,0.49024816944581
"","Trinidad_and_Tobago",1,2020-03-17,0,Inf,0
"","Trinidad_and_Tobago",2,2020-03-24,0,Inf,0
"","Trinidad_and_Tobago",3,2020-03-31,0,Inf,0
"","Trinidad_and_Tobago",4,2020-04-07,0,Inf,0
"","Trinidad_and_Tobago",5,2020-04-14,0,Inf,0
"","Tunisia",1,2020-03-13,0.4010823,2.49325387831874,50.7279099672031
"","Tunisia",2,2020-03-20,0.3828388,2.61206544373245,48.4205166330004
"","Tunisia",3,2020-03-27,0.1842455,5.42754097114991,23.3029209612649
"","Tunisia",4,2020-04-03,0.03637647,27.4902979865831,4.60080710389031
"","Tunisia",5,2020-04-10,0.04155628,24.0637516158809,5.25593682496556
"","Tunisia",6,2020-04-17,0.01173473,85.2171289837943,1.48417999729591
"","Turkey",1,2020-02-03,0.04113741,24.3087739359381,2.84534172187904
"","Turkey",2,2020-02-10,0.03732099,26.7945732414923,2.58137228252412
"","Turkey",3,2020-02-17,0.03968591,25.1978598953634,2.74494615712891
"","Turkey",4,2020-02-24,0.04946999,20.214275361689,3.42167935531038
"","Turkey",5,2020-03-02,0.07696717,12.9925525389591,5.32357044393307
"","Turkey",6,2020-03-09,0.1346277,7.42789188257691,9.3117629848504
"","Turkey",7,2020-03-16,0.3270103,3.05800765296995,22.6182457785792
"","Turkey",8,2020-03-23,0.6035804,1.65678010750515,41.7477059111996
"","Turkey",9,2020-03-30,0.2324886,4.30128617059073,16.0804852187157
"","Turkey",10,2020-04-06,0.1561906,6.40243394929016,10.8031991013853
"","Turkey",11,2020-04-13,0.05760918,17.3583446249365,3.98464082734522
"","Turkey",12,2020-04-20,0.04550737,21.9744625980363,3.14759773437333
"Turks_and_Caicos_Islands","United_Kingdom",1,2020-03-31,0.04168693,23.9883339934123,3.35350329743879
"Turks_and_Caicos_Islands","United_Kingdom",2,2020-04-07,0.06516064,15.3466878164487,5.24184489246923
"Turks_and_Caicos_Islands","United_Kingdom",3,2020-04-14,0.07447138,13.4279772981245,5.99084697277582
"","Uganda",1,2020-03-24,0,Inf,0
"","Uganda",2,2020-03-31,0,Inf,0
"","Uganda",3,2020-04-07,0,Inf,0
"","Uganda",4,2020-04-14,0,Inf,0
"","Ukraine",1,2020-03-06,0.09957056,10.043129214097,10.6268629190421
"","Ukraine",2,2020-03-13,0.1358495,7.36108708534076,14.4988038042611
"","Ukraine",3,2020-03-20,0.2351088,4.25334993841149,25.0924468905314
"","Ukraine",4,2020-03-27,0.3215165,3.11026028213171,34.3144778106117
"","Ukraine",5,2020-04-03,0.1359355,7.35643007161485,14.5079823226006
"","Ukraine",6,2020-04-10,0.1742246,5.73971758293605,18.59446146858
"","Ukraine",7,2020-04-17,0.07421913,13.4736152256164,7.92118192847928
"","United_Arab_Emirates",1,2020-01-28,0.02840962,35.199344447409,1.19591203930356
"","United_Arab_Emirates",2,2020-02-04,0.04715035,21.2087503062013,1.98480906194368
"","United_Arab_Emirates",3,2020-02-11,0.04645597,21.5257586915094,1.95557891378079
"","United_Arab_Emirates",4,2020-02-18,0.06380186,15.6735242514873,2.68575970055073
"","United_Arab_Emirates",5,2020-02-25,0.09686384,10.3237699434588,4.07751432188018
"","United_Arab_Emirates",6,2020-03-03,0.1278324,7.82274290398991,5.38114575883339
"","United_Arab_Emirates",7,2020-03-10,0.2339629,4.27418193226362,9.84874309689374
"","United_Arab_Emirates",8,2020-03-17,0.1890522,5.28954436922712,7.95821281794069
"","United_Arab_Emirates",9,2020-03-24,0.2978047,3.35790536549625,12.5361840845173
"","United_Arab_Emirates",10,2020-03-31,0.3070131,3.25719000264158,12.9238146273659
"","United_Arab_Emirates",11,2020-04-07,0.1442505,6.93238498306765,6.07227092884586
"","United_Arab_Emirates",12,2020-04-14,0.1007854,9.92207204614954,4.24259364419604
"","United_Arab_Emirates",13,2020-04-21,0.08314292,12.0274823159928,3.49992780652654
"","United_Kingdom",1,2020-01-20,0.08023333,12.4636482120336,6.01325739690648
"","United_Kingdom",2,2020-01-27,0.1089257,9.1805698746944,8.16366803220328
"","United_Kingdom",3,2020-02-03,0.06975881,14.3351069205452,5.22822223921024
"","United_Kingdom",4,2020-02-10,0.08135524,12.2917712491537,6.09734132569472
"","United_Kingdom",5,2020-02-17,0.1234305,8.10172526239463,9.25076108805238
"","United_Kingdom",6,2020-02-24,0.1631823,6.12811561057786,12.2300442038142
"","United_Kingdom",7,2020-03-02,0.1656071,6.03838845073671,12.4117759920376
"","United_Kingdom",8,2020-03-09,0.3126197,3.19877474132308,23.4299476719175
"","United_Kingdom",9,2020-03-16,0.3067718,3.25975203718204,22.9916643807794
"","United_Kingdom",10,2020-03-23,0.2979298,3.35649538918228,22.3289819032672
"","United_Kingdom",11,2020-03-30,0.1725342,5.79595233872473,12.9309422202636
"","United_Kingdom",12,2020-04-06,0.1128778,8.85913793500582,8.459866564139
"","United_Kingdom",13,2020-04-13,0.06683585,14.9620301080932,5.00915479129474
"","Uruguay",1,2020-03-19,0.4090436,2.44472716355909,10.8949442459385
"","Uruguay",2,2020-03-26,0.09772615,10.2326756963208,2.60295224181535
"","Uruguay",3,2020-04-02,0.01291026,77.4577738945614,0.343866920055881
"","Uruguay",4,2020-04-09,0.0094385,105.949038512475,0.251396015645497
"","Uruguay",5,2020-04-16,0.009786833,102.178099902185,0.260673922973763
"","Uruguay",6,2020-04-23,0.01016701,98.3573341621578,0.270800000532703
"","US",1,2020-01-25,0.05438136,18.3886537593028,0.203219593496239
"","US",2,2020-02-01,0.0543831,18.3880654100263,0.20322609576269
"","US",3,2020-02-08,0.05439183,18.3851140879062,0.203258719202987
"","US",4,2020-02-15,0.05438832,18.3863005880674,0.203245602562042
"","US",5,2020-02-22,0.05438918,18.386009864462,0.203248816325921
"","US",6,2020-02-29,0.05438864,18.3861924107681,0.20324679838116
"","US",7,2020-03-07,0.05438843,18.3862634019772,0.203246013624864
"","US",8,2020-03-14,0.05438778,18.3864831401466,0.203243584617282
"","US",9,2020-03-21,0.05438697,18.3867569750622,0.203240557700141
"","US",10,2020-03-28,0.05438671,18.3868448744188,0.203239586097108
"","US",11,2020-04-04,0.05438727,18.386655553772,0.203241678780563
"","US",12,2020-04-11,0.05438759,18.3865473722958,0.203242874599681
"","US",13,2020-04-18,0.05438814,18.3863614383577,0.203244929913789
"","Uzbekistan",1,2020-03-18,0.2841438,3.51934478246578,18.8053899150877
"","Uzbekistan",2,2020-03-25,0.2423842,4.12568145943506,16.0416288874035
"","Uzbekistan",3,2020-04-01,0.2208916,4.52710741377219,14.6191916451022
"","Uzbekistan",4,2020-04-08,0.2203596,4.53803691783793,14.583982474834
"","Uzbekistan",5,2020-04-15,0.038669,25.8605084175955,2.55921692687479
"","Uzbekistan",6,2020-04-22,0.03038649,32.9093620223988,2.01105845913552
"","Venezuela",1,2020-03-13,0.7796137,1.28268654078295,16.1300798979412
"","Venezuela",2,2020-03-20,0.1510411,6.62071449426679,3.12501564668877
"","Venezuela",3,2020-03-27,0.09797183,10.2070156288803,2.02702113321958
"","Venezuela",4,2020-04-03,0.02635125,37.9488639058868,0.545203051088792
"","Venezuela",5,2020-04-10,0.01434162,69.7271298500448,0.296725771322273
"","Venezuela",6,2020-04-17,0.01505323,66.4309254558656,0.311448865793514
"Victoria","Australia",1,2020-01-29,0.0965244,10.3600747582995,1.06193416792361
"Victoria","Australia",2,2020-02-05,0.1254975,7.96828622084105,1.38068802540077
"Victoria","Australia",3,2020-02-12,0.1743813,5.73455984099212,1.91849377687857
"Victoria","Australia",4,2020-02-19,0.2557435,3.91016780485135,2.81361770572386
"Victoria","Australia",5,2020-02-26,0.3739979,2.67381180482564,4.11461919205588
"Victoria","Australia",6,2020-03-04,0.5310927,1.8829104598877,5.84293178165112
"Victoria","Australia",7,2020-03-11,0.7833347,1.27659351743259,8.61802697401064
"Victoria","Australia",8,2020-03-18,0.5272739,1.89654750595469,5.80091842336589
"Victoria","Australia",9,2020-03-25,0.2989116,3.34547070103669,3.28854094124093
"Victoria","Australia",10,2020-04-01,0.02616924,38.2128025116511,0.287906582217484
"Victoria","Australia",11,2020-04-08,0.006266087,159.58923008889,0.0689377181778076
"Victoria","Australia",12,2020-04-15,0.005042734,198.305125751229,0.0554787342304134
"Victoria","Australia",13,2020-04-22,0.005128125,195.003046922608,0.0564181818781912
"","Vietnam",1,2020-01-27,0.007601164,131.55879809987,0.205356276401801
"","Vietnam",2,2020-02-03,0.01005948,99.408716951572,0.271771186010247
"","Vietnam",3,2020-02-10,0.006295969,158.831785861716,0.170094573697025
"","Vietnam",4,2020-02-17,0.0218043,45.862513357457,0.589074233571042
"","Vietnam",5,2020-02-24,0.0437397,22.862525348825,1.18169032044722
"","Vietnam",6,2020-03-02,0.1328912,7.52495274329677,3.59024512542645
"","Vietnam",7,2020-03-09,0.3265869,3.06197217340928,8.82321045903067
"","Vietnam",8,2020-03-16,0.1938747,5.15797058615694,5.23780127366234
"","Vietnam",9,2020-03-23,0.1329866,7.51955460174183,3.59282249236246
"","Vietnam",10,2020-03-30,0.0269851,37.0574872800175,0.729040927722418
"","Vietnam",11,2020-04-06,0.007295859,137.064052361758,0.197108026795971
"","Vietnam",12,2020-04-13,0.006359826,157.237006169666,0.171819761542227
